workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,target_history,message,model_logprobs
5134,True,random,MDLyuv29jevaGLSeT,B,56,4,71,5,B,1.0,"[[{""role"":""describer"",""text"":""half a square facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""kneeling facing right with a triangle hanging out of their mouth"",""message_number"":1}],[{""role"":""describer"",""text"":""arms up flying facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""flying facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""squatting facing right arms in front"",""message_number"":1}],[{""role"":""describer"",""text"":""Person is sat facing left with their legs out in front of them"",""message_number"":1},{""role"":""describer"",""text"":""Looks depressed"",""message_number"":2}]]","[""J"",""B"",""C"",""C"",""E"",""L"",""F""]","[{""role"":""describer"",""text"":""triangle on chin"",""message_number"":1}]","{'A': -2.5041444301605225, 'B': -1.5041444301605225, 'H': -2.0041444301605225, 'D': -2.1291444301605225, 'G': -2.2541444301605225, 'K': -2.2541444301605225, 'I': -2.5041444301605225, 'E': -3.3791444301605225, 'F': -3.3791444301605225, 'L': -4.379144668579102, 'J': -4.504144668579102, 'C': -5.004144668579102}"
5001,True,random,zviCQXNM4xWoYTmoY,L,38,3,0,0,L,1.0,[],[],"[{""role"":""describer"",""text"":""bending knees hands out again"",""message_number"":1}]","{'A': -1.9154603481292725, 'C': -1.4154603481292725, 'D': -1.4154603481292725, 'E': -1.9154603481292725, 'B': -2.0404603481292725, 'F': -3.9154603481292725, 'I': -4.040460586547852, 'H': -4.415460586547852, 'G': -4.790460586547852, 'J': -6.165460586547852, 'L': -6.915460586547852, 'K': -7.040460586547852}"
5001,True,random,rSMFkjhskBteiyQMB,D,71,5,1,0,D,1.0,[],[],"[{""role"":""describer"",""text"":""speaker straight"",""message_number"":1}]","{'D': -1.6874603033065796, 'A': -1.1874603033065796, 'C': -1.6874603033065796, 'B': -2.062460422515869, 'E': -2.062460422515869, 'I': -4.187460422515869, 'F': -4.562460422515869, 'H': -4.812460422515869, 'G': -5.312460422515869, 'J': -6.312460422515869, 'L': -7.187460422515869, 'K': -7.562460422515869}"
5001,True,random,Z2WAkYpWiXwuGcdME,I,24,2,2,0,I,1.0,[],[],"[{""role"":""describer"",""text"":""karate guy"",""message_number"":1}]","{'C': -1.809687614440918, 'A': -1.184687614440918, 'D': -1.684687614440918, 'B': -2.059687614440918, 'E': -2.059687614440918, 'I': -3.809687614440918, 'F': -4.559687614440918, 'H': -4.684687614440918, 'K': -4.684687614440918, 'G': -4.934687614440918, 'J': -5.684687614440918, 'L': -7.059687614440918}"
5001,True,random,rSMFkjhskBteiyQMB,E,11,0,3,0,E,1.0,"[[{""role"":""describer"",""text"":""speaker straight"",""message_number"":1}]]","[""D""]","[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]","{'B': -1.7720532417297363, 'E': -1.6470532417297363, 'A': -1.7720532417297363, 'C': -1.7720532417297363, 'F': -2.1470532417297363, 'G': -2.8970532417297363, 'D': -3.0220532417297363, 'H': -3.1470532417297363, 'I': -4.147053241729736, 'J': -4.772053241729736, 'K': -6.022053241729736, 'L': -6.397053241729736}"
5001,True,random,rSMFkjhskBteiyQMB,K,33,2,4,0,K,1.0,"[[{""role"":""describer"",""text"":""speaker straight"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]]","[""D"",""E""]","[{""role"":""describer"",""text"":""looks like the speaker with bent knees but he she is kneeling"",""message_number"":1},{""role"":""matcher"",""text"":""the one with 2 squares at a point"",""message_number"":2},{""role"":""describer"",""text"":""we'll call it kneeling speaker"",""message_number"":3},{""role"":""matcher"",""text"":""the second square looks like its merged into a triangle"",""message_number"":4}]","{'D': -2.873347282409668, 'C': -1.623347282409668, 'F': -1.623347282409668, 'A': -1.748347282409668, 'B': -1.748347282409668, 'G': -2.498347282409668, 'H': -2.998347282409668, 'E': -3.123347282409668, 'I': -4.373347282409668, 'J': -5.123347282409668, 'K': -6.373347282409668, 'L': -7.123347282409668}"
5001,False,random,x8BXJBHh3RxchPoHv,K,2,0,5,0,B,0.25,[],[],"[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}]","{'C': -1.4742841720581055, 'D': -1.2242841720581055, 'E': -1.7242841720581055, 'B': -2.0992841720581055, 'A': -2.4742841720581055, 'F': -3.2242841720581055, 'G': -3.9742841720581055, 'H': -4.0992841720581055, 'I': -5.3492841720581055, 'J': -6.3492841720581055, 'K': -6.3492841720581055, 'L': -7.4742841720581055}"
5001,True,random,x8BXJBHh3RxchPoHv,K,66,5,6,0,K,1.0,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}]]","[""B""]","[{""role"":""describer"",""text"":""praying person"",""message_number"":1}]","{'D': -1.6473989486694336, 'E': -1.6473989486694336, 'A': -1.8973989486694336, 'C': -1.8973989486694336, 'F': -2.2723989486694336, 'G': -2.6473989486694336, 'B': -2.8973989486694336, 'H': -3.2723989486694336, 'I': -3.8973989486694336, 'J': -4.272398948669434, 'K': -5.522398948669434, 'L': -6.147398948669434}"
5001,False,random,MEJ8y7jRW4947MPrH,G,26,2,7,0,J,1.0,[],[],"[{""role"":""describer"",""text"":""block guy arm and leg to the right diamond head"",""message_number"":1},{""role"":""describer"",""text"":""left side straight line"",""message_number"":2},{""role"":""matcher"",""text"":""gets wider as it goes up"",""message_number"":3}]","{'B': -2.0701181888580322, 'D': -1.3201181888580322, 'C': -1.5701181888580322, 'E': -1.8201181888580322, 'A': -2.1951181888580322, 'F': -3.3201181888580322, 'H': -3.5701181888580322, 'G': -3.9451181888580322, 'I': -4.570117950439453, 'J': -5.445117950439453, 'K': -5.695117950439453, 'L': -6.445117950439453}"
5001,True,random,zviCQXNM4xWoYTmoY,F,63,5,8,0,F,1.0,"[[{""role"":""describer"",""text"":""bending knees hands out again"",""message_number"":1}]]","[""L""]","[{""role"":""describer"",""text"":""sitting with legs bent out in front"",""message_number"":1}]","{'J': -2.5707690715789795, 'H': -2.5707690715789795, 'K': -2.5707690715789795, 'D': -2.6957690715789795, 'I': -2.6957690715789795, 'E': -2.8207690715789795, 'F': -2.8207690715789795, 'G': -2.8207690715789795, 'B': -2.9457690715789795, 'A': -3.1957690715789795, 'C': -3.3207690715789795, 'L': -3.8207690715789795}"
5001,True,random,MEJ8y7jRW4947MPrH,E,33,2,9,0,E,1.0,"[[{""role"":""describer"",""text"":""block guy arm and leg to the right diamond head"",""message_number"":1},{""role"":""describer"",""text"":""left side straight line"",""message_number"":2},{""role"":""matcher"",""text"":""gets wider as it goes up"",""message_number"":3}]]","[""J""]","[{""role"":""describer"",""text"":""bunny ears guy"",""message_number"":1}]","{'A': -2.6496803760528564, 'D': -2.0246803760528564, 'E': -2.1496803760528564, 'H': -2.2746803760528564, 'C': -2.3996803760528564, 'F': -2.3996803760528564, 'G': -2.3996803760528564, 'B': -2.5246803760528564, 'I': -2.5246803760528564, 'K': -3.0246803760528564, 'L': -3.3996803760528564, 'J': -5.024680137634277}"
5001,True,random,x8BXJBHh3RxchPoHv,F,35,2,10,0,F,1.0,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}],[{""role"":""describer"",""text"":""praying person"",""message_number"":1}]]","[""B"",""K""]","[{""role"":""describer"",""text"":""sitting down"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""knees up"",""message_number"":3}]","{'D': -2.0632052421569824, 'H': -2.0632052421569824, 'G': -2.1882052421569824, 'I': -2.1882052421569824, 'J': -2.1882052421569824, 'E': -2.3132052421569824, 'F': -2.3132052421569824, 'C': -2.6882052421569824, 'A': -2.9382052421569824, 'L': -3.1882052421569824, 'B': -6.313205242156982, 'K': -7.438205242156982}"
5001,True,random,MDLyuv29jevaGLSeT,C,26,2,11,0,C,0.8,[],[],"[{""role"":""describer"",""text"":""arms up in the air"",""message_number"":1}]","{'D': -1.427909255027771, 'A': -1.552909255027771, 'C': -1.552909255027771, 'B': -1.927909255027771, 'E': -1.927909255027771, 'F': -4.5529093742370605, 'I': -4.8029093742370605, 'H': -5.1779093742370605, 'G': -5.3029093742370605, 'J': -6.8029093742370605, 'L': -7.6779093742370605, 'K': -8.052908897399902}"
5001,True,random,x8BXJBHh3RxchPoHv,B,29,2,12,1,B,1.0,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}],[{""role"":""describer"",""text"":""praying person"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting down"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""knees up"",""message_number"":3}]]","[""B"",""K"",""F""]","[{""role"":""describer"",""text"":""kneeling with arms on each side"",""message_number"":1},{""role"":""describer"",""text"":""looking down slightly"",""message_number"":2}]","{'E': -2.5217556953430176, 'H': -1.896755576133728, 'D': -2.0217556953430176, 'G': -2.0217556953430176, 'J': -2.0217556953430176, 'C': -2.2717556953430176, 'I': -2.2717556953430176, 'A': -2.5217556953430176, 'L': -3.2717556953430176, 'B': -4.271755695343018, 'F': -5.521755695343018, 'K': -6.896755695343018}"
5001,False,random,GWCD2NGoiA2n5Wh2i,B,11,0,13,1,K,1.0,[],[],"[{""role"":""matcher"",""text"":""Have we had the guy kneeling with his hands outstretched yet"",""message_number"":1},{""role"":""describer"",""text"":""hmm this one has a diamond head, with another diamond directly beneath triangle to the right below that"",""message_number"":2},{""role"":""describer"",""text"":""has a triangle pointing directly up to the left"",""message_number"":3}]","{'A': -2.590677261352539, 'D': -1.3406773805618286, 'C': -1.5906773805618286, 'E': -1.7156773805618286, 'B': -2.215677261352539, 'F': -3.090677261352539, 'H': -3.590677261352539, 'G': -3.715677261352539, 'I': -3.840677261352539, 'J': -5.215677261352539, 'K': -5.465677261352539, 'L': -6.340677261352539}"
5001,True,random,GWCD2NGoiA2n5Wh2i,D,27,2,14,1,D,1.0,"[[{""role"":""matcher"",""text"":""Have we had the guy kneeling with his hands outstretched yet"",""message_number"":1},{""role"":""describer"",""text"":""hmm this one has a diamond head, with another diamond directly beneath triangle to the right below that"",""message_number"":2},{""role"":""describer"",""text"":""has a triangle pointing directly up to the left"",""message_number"":3}]]","[""K""]","[{""role"":""matcher"",""text"":""sitting man was last"",""message_number"":1},{""role"":""describer"",""text"":""this one is podium guy, facing left"",""message_number"":2}]","{'H': -2.374721050262451, 'D': -2.249721050262451, 'E': -2.374721050262451, 'J': -2.374721050262451, 'F': -2.499721050262451, 'G': -2.499721050262451, 'B': -2.624721050262451, 'C': -2.624721050262451, 'I': -2.749721050262451, 'A': -2.874721050262451, 'L': -2.874721050262451, 'K': -4.499721050262451}"
5001,True,random,Z2WAkYpWiXwuGcdME,B,15,1,15,1,B,1.0,"[[{""role"":""describer"",""text"":""karate guy"",""message_number"":1}]]","[""I""]","[{""role"":""describer"",""text"":""kneeling with arms in air"",""message_number"":1}]","{'J': -2.3055849075317383, 'D': -1.9305849075317383, 'E': -1.9305849075317383, 'F': -2.1805849075317383, 'B': -2.3055849075317383, 'H': -2.3055849075317383, 'C': -2.4305849075317383, 'G': -2.5555849075317383, 'A': -2.9305849075317383, 'I': -4.055584907531738, 'L': -4.055584907531738, 'K': -4.180584907531738}"
5001,True,random,rSMFkjhskBteiyQMB,C,8,0,16,1,C,1.0,"[[{""role"":""describer"",""text"":""speaker straight"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""looks like the speaker with bent knees but he she is kneeling"",""message_number"":1},{""role"":""matcher"",""text"":""the one with 2 squares at a point"",""message_number"":2},{""role"":""describer"",""text"":""we'll call it kneeling speaker"",""message_number"":3},{""role"":""matcher"",""text"":""the second square looks like its merged into a triangle"",""message_number"":4}]]","[""D"",""E"",""K""]","[{""role"":""describer"",""text"":""This looks like a person with their arms raised up"",""message_number"":1},{""role"":""matcher"",""text"":""like its going in for a hug"",""message_number"":2}]","{'H': -2.038205146789551, 'G': -2.038205146789551, 'J': -2.038205146789551, 'A': -2.288205146789551, 'C': -2.288205146789551, 'F': -2.288205146789551, 'I': -2.288205146789551, 'B': -2.538205146789551, 'L': -2.663205146789551, 'E': -5.288205146789551, 'D': -5.913205146789551, 'K': -6.413205146789551}"
5001,True,random,Z2WAkYpWiXwuGcdME,F,20,1,17,1,F,1.0,"[[{""role"":""describer"",""text"":""karate guy"",""message_number"":1}],[{""role"":""describer"",""text"":""kneeling with arms in air"",""message_number"":1}]]","[""I"",""B""]","[{""role"":""describer"",""text"":""guy lying sitting down facing left"",""message_number"":1},{""role"":""describer"",""text"":""looking kind of sad, head down"",""message_number"":2}]","{'G': -2.8092198371887207, 'D': -1.4342198371887207, 'E': -1.6842198371887207, 'F': -1.6842198371887207, 'C': -1.9342198371887207, 'H': -2.5592198371887207, 'A': -2.8092198371887207, 'J': -3.5592198371887207, 'I': -4.559219837188721, 'L': -5.809219837188721, 'K': -5.934219837188721, 'B': -7.434219837188721}"
5001,True,random,BTbGhXZvjdSFubTBg,E,50,4,18,1,E,1.0,[],[],"[{""role"":""describer"",""text"":""rabbit ears"",""message_number"":1}]","{'A': -1.47446608543396, 'D': -1.47446608543396, 'C': -1.59946608543396, 'E': -1.84946608543396, 'B': -2.09946608543396, 'F': -4.474466323852539, 'I': -4.474466323852539, 'H': -4.724466323852539, 'G': -5.224466323852539, 'J': -6.724466323852539, 'L': -7.224466323852539, 'K': -7.849466323852539}"
5001,True,random,BTbGhXZvjdSFubTBg,A,54,4,19,1,A,1.0,"[[{""role"":""describer"",""text"":""rabbit ears"",""message_number"":1}]]","[""E""]","[{""role"":""describer"",""text"":""halloween time zombie"",""message_number"":1}]","{'C': -1.8642722368240356, 'D': -1.6142722368240356, 'B': -1.8642722368240356, 'A': -1.9892722368240356, 'F': -2.114272117614746, 'G': -2.489272117614746, 'H': -2.739272117614746, 'I': -3.239272117614746, 'J': -3.739272117614746, 'E': -5.114272117614746, 'K': -5.239272117614746, 'L': -5.739272117614746}"
5001,True,random,x8BXJBHh3RxchPoHv,K,15,1,20,1,K,1.0,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}],[{""role"":""describer"",""text"":""praying person"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting down"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""knees up"",""message_number"":3}],[{""role"":""describer"",""text"":""kneeling with arms on each side"",""message_number"":1},{""role"":""describer"",""text"":""looking down slightly"",""message_number"":2}]]","[""B"",""K"",""F"",""B""]","[{""role"":""describer"",""text"":""kneeling down with arms pointing towards the right"",""message_number"":1},{""role"":""matcher"",""text"":""kneeling not crouching"",""message_number"":2},{""role"":""describer"",""text"":""full kneeling"",""message_number"":3},{""role"":""matcher"",""text"":""feet up sorry haha"",""message_number"":4}]","{'A': -2.3568480014801025, 'B': -0.9818480014801025, 'D': -2.3568480014801025, 'C': -2.4818480014801025, 'E': -2.6068480014801025, 'G': -2.6068480014801025, 'H': -2.7318480014801025, 'J': -2.9818480014801025, 'I': -3.3568480014801025, 'F': -3.7318480014801025, 'L': -4.356847763061523, 'K': -5.856847763061523}"
5001,True,random,MEJ8y7jRW4947MPrH,D,4,0,21,1,D,0.6,"[[{""role"":""describer"",""text"":""block guy arm and leg to the right diamond head"",""message_number"":1},{""role"":""describer"",""text"":""left side straight line"",""message_number"":2},{""role"":""matcher"",""text"":""gets wider as it goes up"",""message_number"":3}],[{""role"":""describer"",""text"":""bunny ears guy"",""message_number"":1}]]","[""J"",""E""]","[{""role"":""describer"",""text"":""lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""matcher"",""text"":""does it look like he's pointing to the left"",""message_number"":3},{""role"":""matcher"",""text"":""his left or our right"",""message_number"":4},{""role"":""describer"",""text"":""kind of pointing looks like holding open book to me"",""message_number"":5},{""role"":""matcher"",""text"":""like they're cheering"",""message_number"":6},{""role"":""matcher"",""text"":""no def not cheering"",""message_number"":7},{""role"":""describer"",""text"":""definitely not cheering"",""message_number"":8}]","{'H': -2.1824514865875244, 'J': -0.9324515461921692, 'I': -2.1824514865875244, 'K': -2.6824514865875244, 'G': -2.8074514865875244, 'D': -3.0574514865875244, 'F': -3.0574514865875244, 'L': -3.1824514865875244, 'B': -3.3074514865875244, 'A': -3.5574514865875244, 'C': -3.8074514865875244, 'E': -4.9324517250061035}"
5001,False,random,MEJ8y7jRW4947MPrH,E,38,3,22,1,F,1.0,"[[{""role"":""describer"",""text"":""block guy arm and leg to the right diamond head"",""message_number"":1},{""role"":""describer"",""text"":""left side straight line"",""message_number"":2},{""role"":""matcher"",""text"":""gets wider as it goes up"",""message_number"":3}],[{""role"":""describer"",""text"":""bunny ears guy"",""message_number"":1}],[{""role"":""describer"",""text"":""lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""matcher"",""text"":""does it look like he's pointing to the left"",""message_number"":3},{""role"":""matcher"",""text"":""his left or our right"",""message_number"":4},{""role"":""describer"",""text"":""kind of pointing looks like holding open book to me"",""message_number"":5},{""role"":""matcher"",""text"":""like they're cheering"",""message_number"":6},{""role"":""matcher"",""text"":""no def not cheering"",""message_number"":7},{""role"":""describer"",""text"":""definitely not cheering"",""message_number"":8}]]","[""J"",""E"",""D""]","[{""role"":""describer"",""text"":""wall guy"",""message_number"":1}]","{'C': -2.185840606689453, 'H': -1.8108404874801636, 'I': -1.9358404874801636, 'A': -2.060840606689453, 'F': -2.185840606689453, 'G': -2.185840606689453, 'B': -2.435840606689453, 'K': -2.560840606689453, 'L': -3.185840606689453, 'D': -5.685840606689453, 'E': -5.810840606689453, 'J': -5.935840606689453}"
5001,True,random,x8BXJBHh3RxchPoHv,D,53,4,23,1,D,1.0,"[[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}],[{""role"":""describer"",""text"":""praying person"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting down"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""knees up"",""message_number"":3}],[{""role"":""describer"",""text"":""kneeling with arms on each side"",""message_number"":1},{""role"":""describer"",""text"":""looking down slightly"",""message_number"":2}],[{""role"":""describer"",""text"":""kneeling down with arms pointing towards the right"",""message_number"":1},{""role"":""matcher"",""text"":""kneeling not crouching"",""message_number"":2},{""role"":""describer"",""text"":""full kneeling"",""message_number"":3},{""role"":""matcher"",""text"":""feet up sorry haha"",""message_number"":4}]]","[""B"",""K"",""F"",""B"",""K""]","[{""role"":""describer"",""text"":""sermon"",""message_number"":1}]","{'J': -1.8150670528411865, 'E': -2.1900670528411865, 'D': -2.3150670528411865, 'G': -2.3150670528411865, 'H': -2.4400670528411865, 'K': -2.4400670528411865, 'I': -2.6900670528411865, 'A': -2.8150670528411865, 'C': -2.8150670528411865, 'F': -2.9400670528411865, 'L': -3.0650670528411865, 'B': -3.5650670528411865}"
5001,True,random,LzNv7CD7gRuxpk7cQ,L,2,0,24,2,L,1.0,[],[],"[{""role"":""describer"",""text"":""looks like a person bending their knees"",""message_number"":1},{""role"":""describer"",""text"":""stood with knees bent"",""message_number"":2},{""role"":""matcher"",""text"":""what direction do they face"",""message_number"":3},{""role"":""describer"",""text"":""centre"",""message_number"":4},{""role"":""describer"",""text"":""right"",""message_number"":5},{""role"":""matcher"",""text"":""arms to the right"",""message_number"":6},{""role"":""matcher"",""text"":""Does it look like they could be holding a book"",""message_number"":7},{""role"":""describer"",""text"":""knees bent to the right"",""message_number"":8},{""role"":""matcher"",""text"":""back legs up in the air"",""message_number"":9},{""role"":""describer"",""text"":""no back legs not up"",""message_number"":10}]","{'C': -1.5351741313934326, 'D': -1.2851741313934326, 'E': -1.5351741313934326, 'B': -2.0351741313934326, 'A': -3.0351741313934326, 'F': -3.0351741313934326, 'H': -3.7851741313934326, 'G': -3.9101741313934326, 'I': -5.035174369812012, 'J': -6.160174369812012, 'K': -6.160174369812012, 'L': -7.285174369812012}"
5001,True,random,rSMFkjhskBteiyQMB,J,21,1,25,2,J,1.0,"[[{""role"":""describer"",""text"":""speaker straight"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""looks like the speaker with bent knees but he she is kneeling"",""message_number"":1},{""role"":""matcher"",""text"":""the one with 2 squares at a point"",""message_number"":2},{""role"":""describer"",""text"":""we'll call it kneeling speaker"",""message_number"":3},{""role"":""matcher"",""text"":""the second square looks like its merged into a triangle"",""message_number"":4}],[{""role"":""describer"",""text"":""This looks like a person with their arms raised up"",""message_number"":1},{""role"":""matcher"",""text"":""like its going in for a hug"",""message_number"":2}]]","[""D"",""E"",""K"",""C""]","[{""role"":""describer"",""text"":""rotated square touching a straight line"",""message_number"":1},{""role"":""describer"",""text"":""feet out pointing to the right"",""message_number"":2},{""role"":""describer"",""text"":""the left side of this object is straight all the way"",""message_number"":3},{""role"":""describer"",""text"":""except for the"",""message_number"":4},{""role"":""describer"",""text"":""head"",""message_number"":5},{""role"":""matcher"",""text"":""horizontal straight line"",""message_number"":6}]","{'H': -1.8568629026412964, 'J': -1.7318629026412964, 'G': -1.9818629026412964, 'I': -2.106863021850586, 'F': -2.231863021850586, 'L': -2.356863021850586, 'A': -2.606863021850586, 'B': -2.856863021850586, 'E': -4.856863021850586, 'K': -4.856863021850586, 'C': -4.981863021850586, 'D': -5.606863021850586}"
5001,True,random,MDLyuv29jevaGLSeT,E,12,1,26,2,E,1.0,"[[{""role"":""describer"",""text"":""arms up in the air"",""message_number"":1}]]","[""C""]","[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1},{""role"":""describer"",""text"":""slouched facing right"",""message_number"":2}]","{'E': -1.5334656238555908, 'D': -1.5334656238555908, 'B': -1.7834656238555908, 'A': -1.9084656238555908, 'F': -2.158465623855591, 'G': -2.783465623855591, 'H': -3.533465623855591, 'C': -3.658465623855591, 'I': -4.783465385437012, 'J': -5.283465385437012, 'K': -6.408465385437012, 'L': -7.033465385437012}"
5001,True,random,MDLyuv29jevaGLSeT,J,64,5,27,2,J,1.0,"[[{""role"":""describer"",""text"":""arms up in the air"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1},{""role"":""describer"",""text"":""slouched facing right"",""message_number"":2}]]","[""C"",""E""]","[{""role"":""describer"",""text"":""half a square facing right"",""message_number"":1}]","{'D': -1.5191459655761719, 'A': -1.6441459655761719, 'B': -1.6441459655761719, 'F': -1.8941459655761719, 'G': -2.394145965576172, 'C': -3.019145965576172, 'H': -3.019145965576172, 'E': -3.644145965576172, 'I': -4.019145965576172, 'J': -5.144145965576172, 'K': -6.519145965576172, 'L': -7.269145965576172}"
5001,True,random,LzNv7CD7gRuxpk7cQ,A,14,1,28,2,A,1.0,"[[{""role"":""describer"",""text"":""looks like a person bending their knees"",""message_number"":1},{""role"":""describer"",""text"":""stood with knees bent"",""message_number"":2},{""role"":""matcher"",""text"":""what direction do they face"",""message_number"":3},{""role"":""describer"",""text"":""centre"",""message_number"":4},{""role"":""describer"",""text"":""right"",""message_number"":5},{""role"":""matcher"",""text"":""arms to the right"",""message_number"":6},{""role"":""matcher"",""text"":""Does it look like they could be holding a book"",""message_number"":7},{""role"":""describer"",""text"":""knees bent to the right"",""message_number"":8},{""role"":""matcher"",""text"":""back legs up in the air"",""message_number"":9},{""role"":""describer"",""text"":""no back legs not up"",""message_number"":10}]]","[""L""]","[{""role"":""describer"",""text"":""Like a man facing left marching with a flag over his shoulder"",""message_number"":1},{""role"":""describer"",""text"":""Face is pointy looking down"",""message_number"":2}]","{'I': -2.6671907901763916, 'D': -2.4171907901763916, 'F': -2.4171907901763916, 'H': -2.4171907901763916, 'E': -2.5421907901763916, 'G': -2.5421907901763916, 'J': -2.5421907901763916, 'B': -2.6671907901763916, 'K': -2.6671907901763916, 'C': -2.9171907901763916, 'A': -3.0421907901763916, 'L': -5.5421905517578125}"
5001,False,random,GWCD2NGoiA2n5Wh2i,K,68,5,29,2,L,1.0,"[[{""role"":""matcher"",""text"":""Have we had the guy kneeling with his hands outstretched yet"",""message_number"":1},{""role"":""describer"",""text"":""hmm this one has a diamond head, with another diamond directly beneath triangle to the right below that"",""message_number"":2},{""role"":""describer"",""text"":""has a triangle pointing directly up to the left"",""message_number"":3}],[{""role"":""matcher"",""text"":""sitting man was last"",""message_number"":1},{""role"":""describer"",""text"":""this one is podium guy, facing left"",""message_number"":2}]]","[""K"",""D""]","[{""role"":""matcher"",""text"":""Bean"",""message_number"":1},{""role"":""matcher"",""text"":""Poor bean body, should do a bit of exercise"",""message_number"":2},{""role"":""describer"",""text"":""kneeling man, facing right this time"",""message_number"":3},{""role"":""matcher"",""text"":""he could be triangle butt"",""message_number"":4}]","{'J': -2.03265643119812, 'G': -2.28265643119812, 'H': -2.28265643119812, 'I': -2.28265643119812, 'F': -2.40765643119812, 'L': -2.40765643119812, 'E': -2.53265643119812, 'B': -2.90765643119812, 'C': -2.90765643119812, 'A': -3.03265643119812, 'K': -3.15765643119812, 'D': -5.032656669616699}"
5001,False,random,22dyGMRgestp8u5Lc,C,38,3,30,2,B,1.0,[],[],"[{""role"":""describer"",""text"":""baby looking up, bow in back of head"",""message_number"":1}]","{'A': -1.3591768741607666, 'C': -1.4841768741607666, 'D': -1.6091768741607666, 'E': -1.9841768741607666, 'B': -2.1091768741607666, 'F': -4.2341766357421875, 'H': -4.8591766357421875, 'G': -4.9841766357421875, 'I': -4.9841766357421875, 'J': -6.4841766357421875, 'L': -6.9841766357421875, 'K': -7.4841766357421875}"
